time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.7276168423446939,-0.27555036737502003,17.479533197766166,6.225995240738143,0.14141375697933167,0.0,-1.2428002480120302,-0.53412136638724,4.770010046809879,-0.03423756398512632,0.07725219208160743,0.0,407.53884905703865,407.43161987838835,408.28401512072276,407.95329904290713
2.760000000000002,-0.8044850888477514,-0.3085192464655894,17.76401653533062,6.223923418377442,0.14586057951792242,0.0,-1.3198722656600184,-0.5650131396859625,4.712876528769215,-0.035122385144964685,0.06695747323716979,0.0,411.08154068738736,410.17289543993553,411.10334025225194,411.0243137407169
2.820000000000002,-0.8867169671580103,-0.34364355740553754,18.04956920423988,6.222242879173145,0.14979777024926122,0.0,-1.4215388288374,-0.6059562941560919,4.804998273397299,-0.016632998543218907,0.06280204860963359,0.0,458.40697160047125,458.0796443420619,459.51941263869924,460.98270725325057
2.880000000000002,-0.9760503501198452,-0.3816246794695422,18.346678803534,6.22145295349161,0.15357452868164057,0.0,-1.5565415439179422,-0.6601109483950603,5.097181736833557,-0.007003163785457949,0.0632321527690003,0.0,519.7065136171991,519.738903149282,516.72454749309,517.4031676278071
2.940000000000002,-1.072647175323814,-0.4224994146481195,18.655262171954515,6.221147319489624,0.15738541888621782,0.0,-1.6636770836324415,-0.7023854602128499,5.188346881618979,-0.0015252503426233612,0.0640740350416878,0.0,463.25047234600993,463.3194321404585,462.71726513320317,463.14846009805257
3.000000000000002,-1.1759990043251451,-0.46601089816926,18.97082991892563,6.220673247739882,0.16076769395420065,0.0,-1.7816845168782345,-0.7479758420829227,5.329732553149092,-0.02540557191182758,0.032848070018808836,0.0,480.2616365666265,477.8887526847492,480.72597168537015,478.9128591583989
3.0600000000000023,-1.2867897449176562,-0.5123845750304273,19.29661990418408,6.2189979452419255,0.16349801750456372,0.0,-1.9114759522808698,-0.7979322509486374,5.5287812160828365,-0.03349905170382305,0.0631583974645146,0.0,496.47726979124786,498.6973773156626,498.4793083957438,497.887315769201
3.1200000000000023,-1.4042790579186522,-0.5613430157494771,19.627312614372922,6.217345798772486,0.1670477921067839,0.0,-2.005177498554062,-0.8341696317284834,5.494301850196447,-0.017692864531520466,0.049656676820892434,0.0,429.047474703427,427.9019423227181,427.84272392173483,429.18637384659075
3.1800000000000024,-1.5277976841334222,-0.6126348426159854,19.957953024769804,6.216609297813974,0.16959303242620205,0.0,-2.112358788460693,-0.8756236812123405,5.526707958490184,-0.003191837141122869,0.021210388930710818,0.0,451.0411674328475,448.7383593279201,449.9172565930823,451.0901051030604
3.2400000000000024,-1.6582839142469588,-0.6666150459127214,20.293363353871587,6.2162107224604295,0.17105573184865186,0.0,-2.237239696036409,-0.9237012321130508,5.6528379505696735,-0.014636969452185409,0.030060767632155025,0.0,479.4607641210966,480.13284323841185,479.84998477802844,478.9803201823762
3.3000000000000025,-1.7957747829748958,-0.7232866755608761,20.633275820384455,6.215101639145377,0.17259158555220022,0.0,-2.34594569012722,-0.9654305202807947,5.677287001258021,-0.027574403479404267,0.01470829740521272,0.0,450.28810443897015,449.0442815995053,450.9605738368452,449.91415780556
3.3600000000000025,-1.9395699976444731,-0.7823870642282369,20.973200146978805,6.213203481821468,0.17303282520250818,0.0,-2.447343716661041,-1.0047359887507314,5.653499538683257,-0.041335305244695746,-0.014431354541794842,0.0,436.0328569729614,433.59108966654264,435.9723495396812,434.8203953252721
3.4200000000000026,-2.0890218436397348,-0.8437041593241532,21.309175304035982,6.210379478417519,0.17213777557565102,0.0,-2.5344639754237845,-1.0393926610584672,5.546113777463908,-0.06212743531048601,-0.01590789751972161,0.0,407.7234958000978,407.5916088282772,406.8188572982782,404.95067490044227
3.4800000000000026,-2.2442015524177776,-0.907357772008373,21.64157992814709,6.206471715661621,0.17096524482237996,0.0,-2.6381622769830346,-1.0827221314123223,5.533970007270443,-0.07193097982405033,-0.02803577423774723,0.0,438.93577414120256,437.9279418599941,437.9660209895194,437.14646224442123
3.5400000000000027,-2.4054098028764845,-0.9735974587507474,21.97218197644989,6.203214841006526,0.16912373939086667,0.0,-2.735404886878551,-1.1255791136631321,5.486228905078493,-0.0321685952351741,-0.03661620480927576,0.0,426.2770593595931,425.542665631549,425.1406738960738,428.5321020570525
3.6000000000000028,-2.5722413627917615,-1.042365293774126,22.29877453397653,6.20131296553755,0.1668043113377653,0.0,-2.825620418169283,-1.1668646561980505,5.400542371525315,-0.030772992796033665,-0.04308679490194578,0.0,413.1266513935914,412.55472184588683,413.38214301571577,413.5046902120869
3.660000000000003,-2.7451088861072384,-1.1139550307066555,22.62403556617733,6.199419502833933,0.16465717965942872,0.0,-2.936448487937365,-1.2196225509599912,5.441198528852134,-0.03317493053937545,-0.024168452970638,0.0,452.0955180176858,453.61693709120766,455.1461254777857,454.953485550193
3.720000000000003,-2.925013114268703,-1.1889545505237133,22.95417124426731,6.19717768340357,0.16401496256436499,0.0,-3.0602195732609956,-1.2805314701636976,5.562564323514432,-0.047432932767231914,0.007740671985764298,0.0,478.1664207664693,480.59159277435924,479.7090408387504,478.624351813509
3.780000000000003,-3.111818460912056,-1.2673828203819415,23.28836490738784,6.1942559311449,0.16447556470943336,0.0,-3.166715335145907,-1.3339932768844838,5.576972845093316,-0.05134863380265422,0.007548451953950877,0.0,448.3719406016139,448.35620484040317,447.72697035735797,447.40676573266603
3.840000000000003,-3.3044458038419635,-1.348755064258048,23.619855425862433,6.191211161380497,0.16505132605769646,0.0,-3.2543905362003342,-1.378682935406905,5.473088019390099,-0.049568071387346986,0.013405324968325935,0.0,409.0895520846192,409.61075244841317,408.7816733091371,408.93846823203575
3.900000000000003,-3.5033430566523385,-1.4333992503627335,23.95097080531128,6.188051100318788,0.16576975010852646,0.0,-3.3755812124088296,-1.4430502919573296,5.563409972152301,-0.059723883640427806,0.008944770341970389,0.0,472.54745938839426,472.2032925225949,470.69676268868653,469.90833436900164
3.960000000000003,-3.709017974688304,-1.5216731729950432,24.284364393283496,6.184944372787346,0.16607921604667286,0.0,-3.4803721352130554,-1.4997009052320665,5.549587750952822,-0.0393521406695843,-0.0037622550876032796,0.0,440.2512360381189,439.19828229490116,439.63619552624033,441.3193815828895
4.020000000000002,-3.9210234877572847,-1.613410457481788,24.617036154921006,6.182754885471963,0.1660248602723433,0.0,-3.5865589641483555,-1.5584113814602032,5.539354068850597,-0.03131026251475219,0.004269566482551102,0.0,440.3017229142632,440.9658729513431,442.0287263167485,442.69046471927777
4.080000000000001,-4.138861538007639,-1.7083736884326974,24.945756036448525,6.18070728668309,0.16669276239233177,0.0,-3.674935808803717,-1.6072341449741951,5.41844205955823,-0.04045497066267634,0.022182116366197678,0.0,403.13649973603304,404.7521409439269,405.1531978621526,404.32933963648094
